time,open,close,low,high,volume,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD_12_26,MACD_signal_9,MACD_histogram,BB_upper_20,BB_middle_20,BB_lower_20,close_lag_1,close_lag_3,close_lag_7,volatility_10,target_classification,target_regression
2022-06-20 07:00:00,44.72,42.75,42.36,44.72,1089700,43.695,43.79350000000001,44.2034,43.52865279267333,43.77403327521794,42.55707762557078,-0.2453804825446113,-0.1663808465391386,-0.07899963600547272,45.51867306530589,43.79350000000001,42.06832693469413,42.81,43.03,43.76,0.9203652656539656,1,43.71
2022-06-21 07:00:00,42.75,43.71,42.3,43.71,937100,43.51,43.8525,44.1438,43.55655236303127,43.76929006964624,42.87011807447776,-0.21273770661496627,-0.17565221855430416,-0.037085488060662114,45.47328441048057,43.8525,42.23171558951943,42.75,44.49,43.71,0.6500769185258577,0,42.75
2022-06-22 07:00:00,43.82,42.75,42.19,43.88,1069200,43.33,43.8245,44.065,43.43246738410338,43.6937871015243,42.40790655884997,-0.26131971742091764,-0.19278571832762686,-0.06853399909329078,45.50306423610494,43.8245,42.14593576389506,43.71,42.81,42.98,0.5749782604586697,0,42.69
2022-06-23 07:00:00,42.24,42.69,42.13,43.14,590200,43.223,43.80200000000001,43.991800000000005,43.31824163270286,43.619432501411396,45.647969052224354,-0.30119086870853806,-0.21446674840380914,-0.08672412030472892,45.53051746637768,43.80200000000001,42.07348253362233,42.75,42.75,43.31,0.5855301491431808,0,42.19
2022-06-24 07:00:00,42.86,42.19,41.96,42.92,648600,43.071,43.7345,43.9086,43.14466599690242,43.513548612417964,36.25000000000003,-0.36888261551554535,-0.24534992182615642,-0.12353269368938893,45.605649098111165,43.7345,41.86335090188883,42.69,43.71,43.03,0.6398341799074662,0,42.13
2022-06-27 07:00:00,42.47,42.13,42.08,42.75,862500,42.986000000000004,43.647,43.84,42.98856353584051,43.411063530016634,30.795072788353906,-0.42249999417612116,-0.2807799362961494,-0.14172005787997177,45.64862144798824,43.647,41.645378552011756,42.19,42.75,44.49,0.7062766219171848,1,42.92
2022-06-28 07:00:00,42.19,42.92,42.08,43.31,1095800,42.946999999999996,43.574,43.796200000000006,42.978015299557356,43.3746884537191,40.642939150401865,-0.3966731541617463,-0.3039585798692688,-0.09271457429247754,45.56954662079929,43.574,41.57845337920071,42.13,42.69,42.81,0.6971059221285892,0,42.47
2022-06-29 07:00:00,42.64,42.47,42.36,42.69,847500,42.891000000000005,43.433499999999995,43.7714,42.89985909962546,43.307674494184354,42.29390681003586,-0.40781539455889515,-0.3247299428071941,-0.08308545175170107,45.31577493936528,43.433499999999995,41.551225060634714,42.92,42.19,42.75,0.7120307421578532,0,42.08
2022-06-30 07:00:00,42.47,42.08,42.08,42.75,678400,42.65,43.3155,43.7388,42.77372693045231,43.2167356427633,40.64293915040184,-0.44300871231098427,-0.34838569670795216,-0.0946230156030321,45.227759341582086,43.3155,41.403240658417914,42.47,42.13,43.71,0.4810867327671131,0,41.63
2022-07-01 07:00:00,41.91,41.63,41.01,42.19,1383000,42.532,43.2175,43.6894,42.597768941151955,43.09919966922527,41.99288256227762,-0.5014307280733163,-0.37899470298102506,-0.12243602509229129,45.26652929520931,43.2175,41.16847070479069,42.08,42.92,42.75,0.5733488369997656,1,41.68
2022-07-04 07:00:00,42.13,41.68,41.57,42.3,746200,42.425,43.06,43.64099999999999,42.45657371943627,42.994073767801176,39.99999999999998,-0.5375000483649046,-0.41069577205780106,-0.12680427630710356,45.07105366464941,43.06,41.04894633535059,41.63,42.47,42.69,0.6256063725166429,0,41.63
2022-07-05 07:00:00,42.13,41.63,41.4,42.13,1064500,42.217,42.8635,43.5488,42.329408531830694,42.893031266482566,41.161616161616166,-0.5636227346518723,-0.44128116457661537,-0.12234157007525692,44.59453285261628,42.8635,41.13246714738372,41.68,42.08,42.19,0.4796538103443831,0,40.95
2022-07-06 07:00:00,41.46,40.95,38.76,41.57,1548200,42.037,42.683499999999995,43.4476,42.11719183462598,42.7491030245209,25.210084033613427,-0.6319111898949217,-0.4794071696402767,-0.152504020254645,44.424791414286716,42.683499999999995,40.942208585713274,41.63,41.63,42.13,0.5838388285973221,1,42.47
2022-07-07 07:00:00,40.89,42.47,40.33,42.47,1258400,42.015,42.619,43.391400000000004,42.17147001391429,42.72842872640825,47.56446991404009,-0.5569587124939588,-0.4949174782110132,-0.06204123428294561,44.28639506889774,42.619,40.95160493110226,40.95,41.68,42.92,0.56016366655956,0,41.63
2022-07-08 07:00:00,42.13,41.63,41.57,42.19,761000,41.959,42.515,43.3072,42.08816693485055,42.64706363556319,42.78350515463918,-0.5588967007126442,-0.5077133227113395,-0.05118337800130468,44.15512194668419,42.515,40.87487805331581,42.47,41.63,42.47,0.5686524031037546,0,40.5
2022-07-11 07:00:00,41.23,40.5,40.5,41.34,660800,41.79600000000001,42.391000000000005,43.2004,41.843833560258155,42.48802188478073,29.76040353089529,-0.6441883245225739,-0.5350083230735864,-0.10918000144898754,44.244246369282415,42.391000000000005,40.537753630717596,41.63,40.95,42.08,0.7260272416071473,0,40.44
2022-07-12 07:00:00,40.56,40.44,40.33,40.84,811500,41.548,42.2475,43.099000000000004,41.62785916637229,42.33631655998215,33.570412517780895,-0.7084573936098622,-0.5696981371808415,-0.13875925642902065,44.24032792982489,42.2475,40.25467207017511,40.5,42.47,41.63,0.7229845549296363,0,40.39
2022-07-13 07:00:00,40.39,40.39,40.16,41.29,1379900,41.339999999999996,42.115500000000004,43.008,41.43741929462271,42.192144962946436,33.6182336182336,-0.7547256683237293,-0.6067036434094191,-0.14802202491431027,44.235752964052764,42.115500000000004,39.995247035947244,40.44,41.63,41.68,0.7274460652020347,1,40.73
2022-07-14 07:00:00,40.39,40.73,40.28,40.95,329400,41.205,41.927499999999995,42.9114,41.32858555698844,42.08383792865411,39.358600583090336,-0.7552523716656694,-0.6364133890606691,-0.11883898260500025,43.81529877384272,41.927499999999995,40.03970122615727,40.39,40.5,41.63,0.6995911504428346,0,40.67
2022-07-15 07:00:00,40.56,40.67,40.56,41.34,597500,41.109,41.8205,42.8316,41.227264702067146,41.97910919319825,39.358600583090336,-0.7518444911311022,-0.6594996094747558,-0.09234488165634636,43.7400117251931,41.8205,39.900988274806906,40.73,40.44,40.95,0.7006576275980062,0,40.5
2022-07-18 07:00:00,40.78,40.5,40.5,41.01,391400,40.991,41.708000000000006,42.76520000000001,41.11537782482605,41.86954554925764,30.60897435897428,-0.7541677244315892,-0.6784332324661225,-0.07573449196546667,43.661572705528386,41.708000000000006,39.754427294471625,40.67,40.39,42.47,0.6931321823594567,0,40.11
