time,open,close,low,high,volume
2020-10-29 07:00:00,44.53,44.75,44.44,45.77,1327780
2020-10-30 07:00:00,45.11,47.33,44.75,47.33,972400
2020-11-02 07:00:00,47.33,47.33,46.66,47.55,691110
2020-11-03 07:00:00,47.55,46.4,46.4,47.55,751070
2020-11-04 07:00:00,46.35,46.0,45.77,46.4,495340
2020-11-05 07:00:00,46.31,46.44,46.22,47.51,789860
2020-11-06 07:00:00,47.11,46.71,46.44,47.11,592830
2020-11-09 07:00:00,46.71,47.15,46.53,47.2,803680
2020-11-10 07:00:00,47.33,46.93,46.93,47.64,781980
2020-11-11 07:00:00,46.93,47.02,45.77,47.11,1032780
2020-11-12 07:00:00,47.02,47.46,46.66,47.46,682660
2020-11-13 07:00:00,47.46,47.73,47.15,48.0,535350
2020-11-16 07:00:00,47.73,45.33,44.44,48.22,1781800
2020-11-17 07:00:00,45.77,47.11,45.42,47.11,862320
2020-11-18 07:00:00,47.11,46.62,45.77,47.11,751270
2020-11-19 07:00:00,46.57,46.22,45.77,46.57,1192700
2020-11-20 07:00:00,46.44,46.13,45.95,46.44,533840
2020-11-23 07:00:00,46.22,46.13,45.82,46.71,735650
2020-11-24 07:00:00,46.17,46.22,45.82,46.66,812220
2020-11-25 07:00:00,46.26,46.93,46.26,47.2,1222490
2020-11-26 07:00:00,46.66,47.15,46.44,47.2,545450
2020-11-27 07:00:00,47.11,46.75,46.57,47.15,720830
2020-11-30 07:00:00,46.75,46.17,46.13,46.88,1596840
2020-12-01 07:00:00,45.77,46.66,45.68,46.66,953230
2020-12-02 07:00:00,46.62,46.66,46.31,46.88,497910
2020-12-03 07:00:00,46.66,47.02,46.35,47.02,731750
2020-12-04 07:00:00,47.02,47.02,46.44,47.33,797060
2020-12-07 07:00:00,47.11,47.02,46.71,47.11,678660
2020-12-08 07:00:00,47.02,46.66,46.57,47.02,747280
2020-12-09 07:00:00,46.66,47.11,46.4,47.11,789790
2020-12-10 07:00:00,47.11,46.62,46.62,47.55,979550
2020-12-11 07:00:00,46.62,47.46,46.62,47.46,569360
2020-12-14 07:00:00,47.42,48.4,46.88,48.4,1122380
2020-12-15 07:00:00,48.4,47.55,47.42,48.4,1205700
2020-12-16 07:00:00,47.46,47.55,47.06,47.6,756200
2020-12-17 07:00:00,47.55,46.53,46.48,47.55,1352580
2020-12-18 07:00:00,46.53,46.53,46.44,47.15,1350780
2020-12-21 07:00:00,46.88,47.28,46.62,47.28,587100
2020-12-22 07:00:00,47.11,46.97,46.8,47.77,518320
2020-12-23 07:00:00,46.97,46.97,46.84,47.55,701430
2020-12-24 07:00:00,47.55,46.97,46.22,47.55,831440
2020-12-25 07:00:00,46.97,47.06,46.66,47.28,370300
2020-12-28 07:00:00,47.06,47.06,46.84,47.37,711710
2020-12-29 07:00:00,47.15,47.33,47.02,47.37,612360
2020-12-30 07:00:00,47.42,48.22,47.42,48.71,1528950
2020-12-31 07:00:00,48.22,48.08,46.88,48.57,656040
2021-01-04 07:00:00,48.22,48.0,47.33,48.44,991100
2021-01-05 07:00:00,47.64,48.75,47.64,48.84,1192200
